LOCATION,SUBJECT,MEASURE,TIME,Value
VNM,SHEEP,KG_CAP,1999,0.05541582
VNM,SHEEP,KG_CAP,2000,0.054804376
VNM,SHEEP,KG_CAP,2001,0.054238171
VNM,SHEEP,KG_CAP,2002,0.053712583
VNM,SHEEP,KG_CAP,2003,0.06385832
VNM,SHEEP,KG_CAP,2004,0.084372196
VNM,SHEEP,KG_CAP,2005,0.094057491
VNM,SHEEP,KG_CAP,2006,0.113909597
VNM,SHEEP,KG_CAP,2007,0.13337885
VNM,SHEEP,KG_CAP,2008,0.111792052
VNM,SHEEP,KG_CAP,2009,0.140882082
VNM,SHEEP,KG_CAP,2010,0.169311652
VNM,SHEEP,KG_CAP,2011,0.128076093
VNM,SHEEP,KG_CAP,2012,0.1168975
VNM,SHEEP,KG_CAP,2013,0.134823468
VNM,SHEEP,KG_CAP,2014,0.123778258
VNM,SHEEP,KG_CAP,2015,0.113004507
VNM,SHEEP,KG_CAP,2016,0.111812054
VNM,SHEEP,KG_CAP,2017,0.113702745
VNM,SHEEP,KG_CAP,2018,0.11773817
VNM,SHEEP,KG_CAP,2019,0.120877843
VNM,SHEEP,KG_CAP,2020,0.123699437
VNM,SHEEP,KG_CAP,2021,0.126886963
VNM,SHEEP,KG_CAP,2022,0.130598126
VNM,SHEEP,KG_CAP,2023,0.133960635
VNM,SHEEP,KG_CAP,2024,0.137296213
VNM,SHEEP,KG_CAP,2025,0.140678464
VNM,SHEEP,KG_CAP,2026,0.144524317
ZMB,BEEF,KG_CAP,1990,3.094629344
ZMB,BEEF,KG_CAP,1991,3.097574802
ZMB,BEEF,KG_CAP,1992,3.101321093
ZMB,BEEF,KG_CAP,1993,3.343165728
ZMB,BEEF,KG_CAP,1994,3.337683781
ZMB,BEEF,KG_CAP,1995,2.874578674
ZMB,BEEF,KG_CAP,1996,2.946639515
ZMB,BEEF,KG_CAP,1997,3.011141223
ZMB,BEEF,KG_CAP,1998,2.79039824
ZMB,BEEF,KG_CAP,1999,3.123390411
ZMB,BEEF,KG_CAP,2000,2.711327681
ZMB,BEEF,KG_CAP,2001,2.642423885
ZMB,BEEF,KG_CAP,2002,3.707367518
ZMB,BEEF,KG_CAP,2003,3.614560113
ZMB,BEEF,KG_CAP,2004,3.343101102
ZMB,BEEF,KG_CAP,2005,3.429210061
ZMB,BEEF,KG_CAP,2006,3.279083084
ZMB,BEEF,KG_CAP,2007,3.187143409
ZMB,BEEF,KG_CAP,2008,4.163305268
ZMB,BEEF,KG_CAP,2009,6.322249655
ZMB,BEEF,KG_CAP,2010,7.745677366
ZMB,BEEF,KG_CAP,2011,7.564386173
ZMB,BEEF,KG_CAP,2012,7.621775962
ZMB,BEEF,KG_CAP,2013,9.090855426
ZMB,BEEF,KG_CAP,2014,9.038669732
ZMB,BEEF,KG_CAP,2015,9.153843165
ZMB,BEEF,KG_CAP,2016,9.044506509
ZMB,BEEF,KG_CAP,2017,9.043238051
ZMB,BEEF,KG_CAP,2018,8.993590409
ZMB,BEEF,KG_CAP,2019,8.92534322
ZMB,BEEF,KG_CAP,2020,8.881105214
ZMB,BEEF,KG_CAP,2021,8.94733919
ZMB,BEEF,KG_CAP,2022,9.095191691
ZMB,BEEF,KG_CAP,2023,9.249384596
ZMB,BEEF,KG_CAP,2024,9.384366424
ZMB,BEEF,KG_CAP,2025,9.499762212
ZMB,BEEF,KG_CAP,2026,9.599873718
ZMB,PIG,KG_CAP,1990,0.862075317
ZMB,PIG,KG_CAP,1991,0.932860365
ZMB,PIG,KG_CAP,1992,0.81846895
ZMB,PIG,KG_CAP,1993,0.886962336
ZMB,PIG,KG_CAP,1994,0.864914734
ZMB,PIG,KG_CAP,1995,0.842921566
ZMB,PIG,KG_CAP,1996,0.820849579
ZMB,PIG,KG_CAP,1997,0.798874202
ZMB,PIG,KG_CAP,1998,0.777325224
ZMB,PIG,KG_CAP,1999,0.832257445
ZMB,PIG,KG_CAP,2000,0.736876513
ZMB,PIG,KG_CAP,2001,0.78996505
ZMB,PIG,KG_CAP,2002,0.630162711
ZMB,PIG,KG_CAP,2003,0.6143877
ZMB,PIG,KG_CAP,2004,0.598688003
ZMB,PIG,KG_CAP,2005,0.647647421
ZMB,PIG,KG_CAP,2006,0.818963115
ZMB,PIG,KG_CAP,2007,1.102155011
ZMB,PIG,KG_CAP,2008,1.367943159
ZMB,PIG,KG_CAP,2009,1.328116614
ZMB,PIG,KG_CAP,2010,1.289030166
ZMB,PIG,KG_CAP,2011,1.413877895
ZMB,PIG,KG_CAP,2012,2.532025661
ZMB,PIG,KG_CAP,2013,1.790623038
ZMB,PIG,KG_CAP,2014,1.637265017
ZMB,PIG,KG_CAP,2015,1.539622047
ZMB,PIG,KG_CAP,2016,1.493061303
ZMB,PIG,KG_CAP,2017,1.459899779
ZMB,PIG,KG_CAP,2018,1.462080022
ZMB,PIG,KG_CAP,2019,1.477566993
ZMB,PIG,KG_CAP,2020,1.497340427
ZMB,PIG,KG_CAP,2021,1.517664235
ZMB,PIG,KG_CAP,2022,1.536849576
ZMB,PIG,KG_CAP,2023,1.557255536
ZMB,PIG,KG_CAP,2024,1.578559192
ZMB,PIG,KG_CAP,2025,1.600390169
ZMB,PIG,KG_CAP,2026,1.622698969
ZMB,POULTRY,KG_CAP,1990,2.053262009
ZMB,POULTRY,KG_CAP,1991,2.210161481
ZMB,POULTRY,KG_CAP,1992,2.359802215
ZMB,POULTRY,KG_CAP,1993,2.50168864
ZMB,POULTRY,KG_CAP,1994,2.341922972
ZMB,POULTRY,KG_CAP,1995,2.377471084
ZMB,POULTRY,KG_CAP,1996,2.593042774
ZMB,POULTRY,KG_CAP,1997,2.703881914
ZMB,POULTRY,KG_CAP,1998,2.806343372
ZMB,POULTRY,KG_CAP,1999,2.90223109
ZMB,POULTRY,KG_CAP,2000,2.909717512
ZMB,POULTRY,KG_CAP,2001,2.997816087
ZMB,POULTRY,KG_CAP,2002,3.001800721
ZMB,POULTRY,KG_CAP,2003,2.926655937
ZMB,POULTRY,KG_CAP,2004,2.851869919
ZMB,POULTRY,KG_CAP,2005,2.849648651
ZMB,POULTRY,KG_CAP,2006,2.558653993
ZMB,POULTRY,KG_CAP,2007,2.486913872
ZMB,POULTRY,KG_CAP,2008,2.549833849
ZMB,POULTRY,KG_CAP,2009,2.605892129
ZMB,POULTRY,KG_CAP,2010,2.71889083
ZMB,POULTRY,KG_CAP,2011,2.699474955
ZMB,POULTRY,KG_CAP,2012,2.678104065
ZMB,POULTRY,KG_CAP,2013,2.770546416
ZMB,POULTRY,KG_CAP,2014,2.742768746
ZMB,POULTRY,KG_CAP,2015,2.714077488
ZMB,POULTRY,KG_CAP,2016,2.631999249
ZMB,POULTRY,KG_CAP,2017,2.613562794
ZMB,POULTRY,KG_CAP,2018,2.59960047
ZMB,POULTRY,KG_CAP,2019,2.602176773
ZMB,POULTRY,KG_CAP,2020,2.612669859
ZMB,POULTRY,KG_CAP,2021,2.626448311
ZMB,POULTRY,KG_CAP,2022,2.643299669
ZMB,POULTRY,KG_CAP,2023,2.66396659
ZMB,POULTRY,KG_CAP,2024,2.691536343
ZMB,POULTRY,KG_CAP,2025,2.720722693
ZMB,POULTRY,KG_CAP,2026,2.752685682
ZMB,SHEEP,KG_CAP,1990,0.216132843
ZMB,SHEEP,KG_CAP,1991,0.21049157
ZMB,SHEEP,KG_CAP,1992,0.205200193
ZMB,SHEEP,KG_CAP,1993,0.200135091
ZMB,SHEEP,KG_CAP,1994,0.292740371
ZMB,SHEEP,KG_CAP,1995,0.28529653
ZMB,SHEEP,KG_CAP,1996,0.277826011
ZMB,SHEEP,KG_CAP,1997,0.270388191
ZMB,SHEEP,KG_CAP,1998,0.350792922
ZMB,SHEEP,KG_CAP,1999,0.341438952
ZMB,SHEEP,KG_CAP,2000,0.41567393
ZMB,SHEEP,KG_CAP,2001,0.405110282
ZMB,SHEEP,KG_CAP,2002,0.473968535
ZMB,SHEEP,KG_CAP,2003,0.53912083
ZMB,SHEEP,KG_CAP,2004,0.600393667
ZMB,SHEEP,KG_CAP,2005,0.584543313
ZMB,SHEEP,KG_CAP,2006,0.568589776
ZMB,SHEEP,KG_CAP,2007,0.552647527
ZMB,SHEEP,KG_CAP,2008,0.536807126
ZMB,SHEEP,KG_CAP,2009,0.586325729
ZMB,SHEEP,KG_CAP,2010,0.569070174
ZMB,SHEEP,KG_CAP,2011,0.613517035
ZMB,SHEEP,KG_CAP,2012,0.595134237
ZMB,SHEEP,KG_CAP,2013,0.57719717
ZMB,SHEEP,KG_CAP,2014,0.559748724
ZMB,SHEEP,KG_CAP,2015,0.542815498
ZMB,SHEEP,KG_CAP,2016,0.52639985
ZMB,SHEEP,KG_CAP,2017,0.521667114
ZMB,SHEEP,KG_CAP,2018,0.521783193
ZMB,SHEEP,KG_CAP,2019,0.524886664
ZMB,SHEEP,KG_CAP,2020,0.530374755
ZMB,SHEEP,KG_CAP,2021,0.535451732
ZMB,SHEEP,KG_CAP,2022,0.540672654
ZMB,SHEEP,KG_CAP,2023,0.546007925
ZMB,SHEEP,KG_CAP,2024,0.551773545
ZMB,SHEEP,KG_CAP,2025,0.557930798
ZMB,SHEEP,KG_CAP,2026,0.564595178
WLD,BEEF,KG_CAP,2000,6.80917958
WLD,BEEF,KG_CAP,2001,6.589146127
WLD,BEEF,KG_CAP,2002,6.775301744
WLD,BEEF,KG_CAP,2003,6.603024576
WLD,BEEF,KG_CAP,2004,6.675569764
WLD,BEEF,KG_CAP,2005,6.618393817
WLD,BEEF,KG_CAP,2006,6.697546411
WLD,BEEF,KG_CAP,2007,6.847130446
WLD,BEEF,KG_CAP,2008,6.80279772
WLD,BEEF,KG_CAP,2009,6.74525265
WLD,BEEF,KG_CAP,2010,6.654020576
WLD,BEEF,KG_CAP,2011,6.512500337
WLD,BEEF,KG_CAP,2012,6.491974819
WLD,BEEF,KG_CAP,2013,6.519230671
WLD,BEEF,KG_CAP,2014,6.48573823
WLD,BEEF,KG_CAP,2015,6.406592536
WLD,BEEF,KG_CAP,2016,6.453189042
WLD,BEEF,KG_CAP,2017,6.509942087
WLD,BEEF,KG_CAP,2018,6.499636694
WLD,BEEF,KG_CAP,2019,6.479189484
WLD,BEEF,KG_CAP,2020,6.471918817
WLD,BEEF,KG_CAP,2021,6.474403684
WLD,BEEF,KG_CAP,2022,6.479752425
WLD,BEEF,KG_CAP,2023,6.483647323
WLD,BEEF,KG_CAP,2024,6.476921947
WLD,BEEF,KG_CAP,2025,6.48051924
WLD,BEEF,KG_CAP,2026,6.494590463
WLD,PIG,KG_CAP,1993,10.5169706
WLD,PIG,KG_CAP,1994,10.79597777
WLD,PIG,KG_CAP,1995,10.73195244
WLD,PIG,KG_CAP,1996,10.54712487
WLD,PIG,KG_CAP,1997,10.96130872
WLD,PIG,KG_CAP,1998,11.51343716
WLD,PIG,KG_CAP,1999,11.36918863
WLD,PIG,KG_CAP,2000,11.47995953
WLD,PIG,KG_CAP,2001,11.59845278
WLD,PIG,KG_CAP,2002,11.85421944
WLD,PIG,KG_CAP,2003,11.66440943
WLD,PIG,KG_CAP,2004,11.63395358
WLD,PIG,KG_CAP,2005,11.81570313
WLD,PIG,KG_CAP,2006,11.98288386
WLD,PIG,KG_CAP,2007,11.69435879
WLD,PIG,KG_CAP,2008,12.07617562
WLD,PIG,KG_CAP,2009,12.15731131
WLD,PIG,KG_CAP,2010,12.33687131
WLD,PIG,KG_CAP,2011,12.10716147
WLD,PIG,KG_CAP,2012,12.28010045
WLD,PIG,KG_CAP,2013,12.48707588
WLD,PIG,KG_CAP,2014,12.57457338
WLD,PIG,KG_CAP,2015,12.46677228
WLD,PIG,KG_CAP,2016,12.27677358
WLD,PIG,KG_CAP,2017,12.26948783
WLD,PIG,KG_CAP,2018,12.21153653
WLD,PIG,KG_CAP,2019,12.22911515
WLD,PIG,KG_CAP,2020,12.23861312
WLD,PIG,KG_CAP,2021,12.22267516
WLD,PIG,KG_CAP,2022,12.18011769
WLD,PIG,KG_CAP,2023,12.1833308
WLD,PIG,KG_CAP,2024,12.1806667
WLD,PIG,KG_CAP,2025,12.16519129
WLD,PIG,KG_CAP,2026,12.1360956
WLD,POULTRY,KG_CAP,1992,7.276884102
WLD,POULTRY,KG_CAP,1993,7.530752023
WLD,POULTRY,KG_CAP,1994,8.050545644
WLD,POULTRY,KG_CAP,1995,8.568153679
WLD,POULTRY,KG_CAP,1996,8.442455575
WLD,POULTRY,KG_CAP,1997,8.890810172
WLD,POULTRY,KG_CAP,1998,9.081263895
WLD,POULTRY,KG_CAP,1999,9.370195122
WLD,POULTRY,KG_CAP,2000,9.749441328
WLD,POULTRY,KG_CAP,2001,10.0589151
WLD,POULTRY,KG_CAP,2002,10.40995754
WLD,POULTRY,KG_CAP,2003,10.45590599
WLD,POULTRY,KG_CAP,2004,10.59578912
WLD,POULTRY,KG_CAP,2005,11.06686413
WLD,POULTRY,KG_CAP,2006,11.27286581
WLD,POULTRY,KG_CAP,2007,11.82005684
WLD,POULTRY,KG_CAP,2008,12.17641799
WLD,POULTRY,KG_CAP,2009,12.39794756
WLD,POULTRY,KG_CAP,2010,12.82225729
WLD,POULTRY,KG_CAP,2011,13.14699221
WLD,POULTRY,KG_CAP,2012,13.23946547
WLD,POULTRY,KG_CAP,2013,13.22732641
WLD,POULTRY,KG_CAP,2014,13.31321783
WLD,POULTRY,KG_CAP,2015,13.66693788
WLD,POULTRY,KG_CAP,2016,13.78677727
WLD,POULTRY,KG_CAP,2017,13.86014476
WLD,POULTRY,KG_CAP,2018,13.84155411
WLD,POULTRY,KG_CAP,2019,13.8883456
WLD,POULTRY,KG_CAP,2020,13.92425342
WLD,POULTRY,KG_CAP,2021,13.96115037
WLD,POULTRY,KG_CAP,2022,13.99880367
WLD,POULTRY,KG_CAP,2023,14.03964964
WLD,POULTRY,KG_CAP,2024,14.07657793
WLD,POULTRY,KG_CAP,2025,14.11213092
WLD,POULTRY,KG_CAP,2026,14.13078725
WLD,SHEEP,KG_CAP,1992,1.55123249
WLD,SHEEP,KG_CAP,1993,1.565928755
WLD,SHEEP,KG_CAP,1994,1.58300784
WLD,SHEEP,KG_CAP,1995,1.595983581
WLD,SHEEP,KG_CAP,1996,1.520023931
WLD,SHEEP,KG_CAP,1997,1.557584697
WLD,SHEEP,KG_CAP,1998,1.586416681
WLD,SHEEP,KG_CAP,1999,1.587043804
WLD,SHEEP,KG_CAP,2000,1.62730263
WLD,SHEEP,KG_CAP,2001,1.619029173
WLD,SHEEP,KG_CAP,2002,1.634040282
WLD,SHEEP,KG_CAP,2003,1.595777814
WLD,SHEEP,KG_CAP,2004,1.623924849
WLD,SHEEP,KG_CAP,2005,1.66358615
WLD,SHEEP,KG_CAP,2006,1.692226561
WLD,SHEEP,KG_CAP,2007,1.720439332
WLD,SHEEP,KG_CAP,2008,1.699266879
WLD,SHEEP,KG_CAP,2009,1.693974749
WLD,SHEEP,KG_CAP,2010,1.669000687
WLD,SHEEP,KG_CAP,2011,1.63776313
WLD,SHEEP,KG_CAP,2012,1.661181273
WLD,SHEEP,KG_CAP,2013,1.696097585
WLD,SHEEP,KG_CAP,2014,1.694520487
WLD,SHEEP,KG_CAP,2015,1.722809736
WLD,SHEEP,KG_CAP,2016,1.727371138
WLD,SHEEP,KG_CAP,2017,1.726826331
WLD,SHEEP,KG_CAP,2018,1.747773981
WLD,SHEEP,KG_CAP,2019,1.763931424
WLD,SHEEP,KG_CAP,2020,1.793025583
WLD,SHEEP,KG_CAP,2021,1.813782566
WLD,SHEEP,KG_CAP,2022,1.828945042
WLD,SHEEP,KG_CAP,2023,1.845071018
WLD,SHEEP,KG_CAP,2024,1.856265256
WLD,SHEEP,KG_CAP,2025,1.867570496
WLD,SHEEP,KG_CAP,2026,1.880617326
SSA,BEEF,KG_CAP,1990,3.860548597
SSA,BEEF,KG_CAP,1991,3.873667015
SSA,BEEF,KG_CAP,1992,3.821201335
SSA,BEEF,KG_CAP,1993,3.263735072
SSA,BEEF,KG_CAP,1994,3.133126335
SSA,BEEF,KG_CAP,1995,3.091472177
SSA,BEEF,KG_CAP,1996,3.129270389
SSA,BEEF,KG_CAP,1997,3.136777936
SSA,BEEF,KG_CAP,1998,3.13613709
SSA,BEEF,KG_CAP,1999,3.193187201
SSA,BEEF,KG_CAP,2000,3.216711157
SSA,BEEF,KG_CAP,2001,3.234233668
SSA,BEEF,KG_CAP,2002,3.407648113
SSA,BEEF,KG_CAP,2003,3.321722718
SSA,BEEF,KG_CAP,2004,3.276794117
SSA,BEEF,KG_CAP,2005,3.387573453
SSA,BEEF,KG_CAP,2006,3.370425522
SSA,BEEF,KG_CAP,2007,3.439855014
SSA,BEEF,KG_CAP,2008,3.459419369
SSA,BEEF,KG_CAP,2009,3.382583177
SSA,BEEF,KG_CAP,2010,3.256496872
SSA,BEEF,KG_CAP,2011,3.281110034
SSA,BEEF,KG_CAP,2012,3.212186771
SSA,BEEF,KG_CAP,2013,3.254236112
SSA,BEEF,KG_CAP,2014,3.22827182
SSA,BEEF,KG_CAP,2015,3.129503338
SSA,BEEF,KG_CAP,2016,3.02931569
SSA,BEEF,KG_CAP,2017,3.027590868
SSA,BEEF,KG_CAP,2018,2.985354633
SSA,BEEF,KG_CAP,2019,2.953642066
SSA,BEEF,KG_CAP,2020,2.945597198
SSA,BEEF,KG_CAP,2021,2.963715932
SSA,BEEF,KG_CAP,2022,2.983917789
SSA,BEEF,KG_CAP,2023,2.988141564
SSA,BEEF,KG_CAP,2024,2.988473555
SSA,BEEF,KG_CAP,2025,2.985850663
SSA,BEEF,KG_CAP,2026,2.986081694
SSA,PIG,KG_CAP,1990,0.870308073
SSA,PIG,KG_CAP,1991,0.848211317
SSA,PIG,KG_CAP,1992,0.849489127
SSA,PIG,KG_CAP,1993,0.744873371
SSA,PIG,KG_CAP,1994,0.739088039
SSA,PIG,KG_CAP,1995,0.769001665
SSA,PIG,KG_CAP,1996,0.770540066
SSA,PIG,KG_CAP,1997,0.778380738
SSA,PIG,KG_CAP,1998,0.761633529
SSA,PIG,KG_CAP,1999,0.743948057
SSA,PIG,KG_CAP,2000,0.882663078
SSA,PIG,KG_CAP,2001,0.908863184
SSA,PIG,KG_CAP,2002,0.898658402
SSA,PIG,KG_CAP,2003,0.873274457
SSA,PIG,KG_CAP,2004,0.89547166
SSA,PIG,KG_CAP,2005,0.942864803
SSA,PIG,KG_CAP,2006,0.947639667
SSA,PIG,KG_CAP,2007,0.984241423
SSA,PIG,KG_CAP,2008,0.995977246
SSA,PIG,KG_CAP,2009,1.020876282
SSA,PIG,KG_CAP,2010,1.022839816
SSA,PIG,KG_CAP,2011,1.08652434
SSA,PIG,KG_CAP,2012,1.139720319
SSA,PIG,KG_CAP,2013,1.174496533
SSA,PIG,KG_CAP,2014,1.17284019
SSA,PIG,KG_CAP,2015,1.126165412
SSA,PIG,KG_CAP,2016,1.086992307
SSA,PIG,KG_CAP,2017,1.080505661
SSA,PIG,KG_CAP,2018,1.069854624
SSA,PIG,KG_CAP,2019,1.063547932
SSA,PIG,KG_CAP,2020,1.062982281
SSA,PIG,KG_CAP,2021,1.063217475
SSA,PIG,KG_CAP,2022,1.05841765
SSA,PIG,KG_CAP,2023,1.055580169
SSA,PIG,KG_CAP,2024,1.056657856
SSA,PIG,KG_CAP,2025,1.058012915
SSA,PIG,KG_CAP,2026,1.059336966
SSA,POULTRY,KG_CAP,1990,1.520674608
SSA,POULTRY,KG_CAP,1991,1.480955153
SSA,POULTRY,KG_CAP,1992,1.517298923
SSA,POULTRY,KG_CAP,1993,1.321067909
SSA,POULTRY,KG_CAP,1994,1.293036265
SSA,POULTRY,KG_CAP,1995,1.309450114
SSA,POULTRY,KG_CAP,1996,1.291436999
SSA,POULTRY,KG_CAP,1997,1.354677099
SSA,POULTRY,KG_CAP,1998,1.370683143
SSA,POULTRY,KG_CAP,1999,1.380546152
SSA,POULTRY,KG_CAP,2000,1.488807311
SSA,POULTRY,KG_CAP,2001,1.595650817
SSA,POULTRY,KG_CAP,2002,1.690229309
SSA,POULTRY,KG_CAP,2003,1.736813001
SSA,POULTRY,KG_CAP,2004,1.785661932
SSA,POULTRY,KG_CAP,2005,1.779868417
SSA,POULTRY,KG_CAP,2006,1.765560536
SSA,POULTRY,KG_CAP,2007,1.918853317
SSA,POULTRY,KG_CAP,2008,2.030504772
SSA,POULTRY,KG_CAP,2009,2.059768701
SSA,POULTRY,KG_CAP,2010,2.253503112
SSA,POULTRY,KG_CAP,2011,2.311520675
SSA,POULTRY,KG_CAP,2012,2.395050138
SSA,POULTRY,KG_CAP,2013,2.390038781
SSA,POULTRY,KG_CAP,2014,2.432557114
SSA,POULTRY,KG_CAP,2015,2.249459812
SSA,POULTRY,KG_CAP,2016,2.135494006
SSA,POULTRY,KG_CAP,2017,2.13171474
SSA,POULTRY,KG_CAP,2018,2.121271267
SSA,POULTRY,KG_CAP,2019,2.115682722
SSA,POULTRY,KG_CAP,2020,2.106192355
SSA,POULTRY,KG_CAP,2021,2.120463543
SSA,POULTRY,KG_CAP,2022,2.119371215
SSA,POULTRY,KG_CAP,2023,2.113298426
SSA,POULTRY,KG_CAP,2024,2.114326036
SSA,POULTRY,KG_CAP,2025,2.114995264
SSA,POULTRY,KG_CAP,2026,2.117001452
SSA,SHEEP,KG_CAP,1990,1.876400127
SSA,SHEEP,KG_CAP,1991,1.875471894
SSA,SHEEP,KG_CAP,1992,1.830204922
SSA,SHEEP,KG_CAP,1993,1.661988656
SSA,SHEEP,KG_CAP,1994,1.72902157
SSA,SHEEP,KG_CAP,1995,1.773885616
SSA,SHEEP,KG_CAP,1996,1.782591046
SSA,SHEEP,KG_CAP,1997,1.851035646
SSA,SHEEP,KG_CAP,1998,1.891007554
SSA,SHEEP,KG_CAP,1999,1.892824307
SSA,SHEEP,KG_CAP,2000,1.908546708
SSA,SHEEP,KG_CAP,2001,1.961663505
SSA,SHEEP,KG_CAP,2002,1.953035286
SSA,SHEEP,KG_CAP,2003,1.956186243
SSA,SHEEP,KG_CAP,2004,1.964985825
SSA,SHEEP,KG_CAP,2005,2.010796822
SSA,SHEEP,KG_CAP,2006,2.221882677
SSA,SHEEP,KG_CAP,2007,2.224336624
SSA,SHEEP,KG_CAP,2008,2.239427676
SSA,SHEEP,KG_CAP,2009,2.209090953
SSA,SHEEP,KG_CAP,2010,2.190520317
SSA,SHEEP,KG_CAP,2011,1.917098645
SSA,SHEEP,KG_CAP,2012,2.006472682
SSA,SHEEP,KG_CAP,2013,2.09361508
SSA,SHEEP,KG_CAP,2014,2.07263792
SSA,SHEEP,KG_CAP,2015,2.03770222
SSA,SHEEP,KG_CAP,2016,1.968305555
SSA,SHEEP,KG_CAP,2017,1.955293685
SSA,SHEEP,KG_CAP,2018,1.958608977
SSA,SHEEP,KG_CAP,2019,1.970275365
SSA,SHEEP,KG_CAP,2020,1.976874685
SSA,SHEEP,KG_CAP,2021,1.97960427
SSA,SHEEP,KG_CAP,2022,1.981953144
SSA,SHEEP,KG_CAP,2023,1.985100762
SSA,SHEEP,KG_CAP,2024,1.988755116
SSA,SHEEP,KG_CAP,2025,1.992959095
SSA,SHEEP,KG_CAP,2026,1.997491163
OECD,BEEF,KG_CAP,2000,16.58176352
OECD,BEEF,KG_CAP,2001,15.86267979
OECD,BEEF,KG_CAP,2002,16.37809743
OECD,BEEF,KG_CAP,2003,15.95568523
OECD,BEEF,KG_CAP,2004,16.1340154
OECD,BEEF,KG_CAP,2005,15.8218697
OECD,BEEF,KG_CAP,2006,15.84259245
OECD,BEEF,KG_CAP,2007,15.89419814
OECD,BEEF,KG_CAP,2008,15.4252978
OECD,BEEF,KG_CAP,2009,15.05477602
OECD,BEEF,KG_CAP,2010,15.15310822
OECD,BEEF,KG_CAP,2011,14.66921664
OECD,BEEF,KG_CAP,2012,14.50713641
OECD,BEEF,KG_CAP,2013,14.36175139
OECD,BEEF,KG_CAP,2014,14.12545021
OECD,BEEF,KG_CAP,2015,14.09684891
OECD,BEEF,KG_CAP,2016,14.50301515
OECD,BEEF,KG_CAP,2017,14.53748525
OECD,BEEF,KG_CAP,2018,14.55754847
OECD,BEEF,KG_CAP,2019,14.54187145
OECD,BEEF,KG_CAP,2020,14.52216641
OECD,BEEF,KG_CAP,2021,14.4754215
OECD,BEEF,KG_CAP,2022,14.4672736
OECD,BEEF,KG_CAP,2023,14.49460725
OECD,BEEF,KG_CAP,2024,14.49033559
OECD,BEEF,KG_CAP,2025,14.50120294
OECD,BEEF,KG_CAP,2026,14.52792437
OECD,PIG,KG_CAP,1991,22.85693605
OECD,PIG,KG_CAP,1992,23.24366371
OECD,PIG,KG_CAP,1993,23.1591302
OECD,PIG,KG_CAP,1994,23.3520023
OECD,PIG,KG_CAP,1995,23.22513662
OECD,PIG,KG_CAP,1996,22.78105872
OECD,PIG,KG_CAP,1997,22.54872112
OECD,PIG,KG_CAP,1998,23.92454496
OECD,PIG,KG_CAP,1999,23.66447753
OECD,PIG,KG_CAP,2000,23.18034245
OECD,PIG,KG_CAP,2001,23.31969461
OECD,PIG,KG_CAP,2002,23.69569902
OECD,PIG,KG_CAP,2003,23.74974563
OECD,PIG,KG_CAP,2004,23.50176559
OECD,PIG,KG_CAP,2005,23.24046466
OECD,PIG,KG_CAP,2006,23.30134168
OECD,PIG,KG_CAP,2007,23.92009291
OECD,PIG,KG_CAP,2008,23.54834898
OECD,PIG,KG_CAP,2009,23.08618392
OECD,PIG,KG_CAP,2010,23.00334316
OECD,PIG,KG_CAP,2011,22.60975275
OECD,PIG,KG_CAP,2012,22.32878867
OECD,PIG,KG_CAP,2013,22.381428
OECD,PIG,KG_CAP,2014,22.59587721
OECD,PIG,KG_CAP,2015,23.49226621
OECD,PIG,KG_CAP,2016,23.30129995
OECD,PIG,KG_CAP,2017,23.56856703
OECD,PIG,KG_CAP,2018,23.29460027
OECD,PIG,KG_CAP,2019,23.30231821
OECD,PIG,KG_CAP,2020,23.44927212
OECD,PIG,KG_CAP,2021,23.47648689
OECD,PIG,KG_CAP,2022,23.35091614
OECD,PIG,KG_CAP,2023,23.40027433
OECD,PIG,KG_CAP,2024,23.47329082
OECD,PIG,KG_CAP,2025,23.47964951
OECD,PIG,KG_CAP,2026,23.38963047
OECD,POULTRY,KG_CAP,1990,17.94405668
OECD,POULTRY,KG_CAP,1991,18.71208322
OECD,POULTRY,KG_CAP,1992,19.42932384
OECD,POULTRY,KG_CAP,1993,19.6987712
OECD,POULTRY,KG_CAP,1994,20.36702991
OECD,POULTRY,KG_CAP,1995,20.71288724
OECD,POULTRY,KG_CAP,1996,21.22327487
OECD,POULTRY,KG_CAP,1997,21.57126147
OECD,POULTRY,KG_CAP,1998,22.11280575
OECD,POULTRY,KG_CAP,1999,22.88194306
OECD,POULTRY,KG_CAP,2000,23.52910461
OECD,POULTRY,KG_CAP,2001,24.26647688
OECD,POULTRY,KG_CAP,2002,25.23525455
OECD,POULTRY,KG_CAP,2003,25.24210996
OECD,POULTRY,KG_CAP,2004,25.41375789
OECD,POULTRY,KG_CAP,2005,26.1488349
OECD,POULTRY,KG_CAP,2006,26.10927689
OECD,POULTRY,KG_CAP,2007,26.40665433
OECD,POULTRY,KG_CAP,2008,26.37510558
OECD,POULTRY,KG_CAP,2009,26.21538613
OECD,POULTRY,KG_CAP,2010,26.8707161
OECD,POULTRY,KG_CAP,2011,27.33685163
OECD,POULTRY,KG_CAP,2012,27.23911331
OECD,POULTRY,KG_CAP,2013,27.21283912
OECD,POULTRY,KG_CAP,2014,27.95625606
OECD,POULTRY,KG_CAP,2015,29.23914478
OECD,POULTRY,KG_CAP,2016,29.85331796
OECD,POULTRY,KG_CAP,2017,30.19043007
OECD,POULTRY,KG_CAP,2018,30.08129253
